id,date,message,karma,parent,,,,,,,,,,,,,
b0b6d18a81906e,2016-07-06 23:58:00.000000,Die Musik ist zum kotzen  Sind Grade raus  #gehtaufjedenfallbesser,7,916a47d0151068,,,,,,,,,,,,,
b13523ec61c064,2016-07-06 23:58:00.000000,"Meine Freundin würde das gar nicht toll finden :D die ist aber auch zu nichts zu gebrauchen, wenn sie müde ist :D",11,790cd7573bf6bb,,,,,,,,,,,,,
b40523ec61c064,2016-07-06 23:58:00.000000,Ich finde es wirklich sehr schön dass hier so viele Leute helfen möchten & sich Mühe geben! Nur 1-2 dumme Kommentare. Das ist toll 👍👍👍 ,14,083552fd0b85a8,,,,,,,,,,,,,
b0cf3331011784,2016-07-06 23:58:00.000000,"Dann bleib mit deiner Freundin zusammen und sei mit der anderen befreundet? Ist ja kein fremdgehen, wenn du mit ihr nichts anfängst!",21,a2956cddf1a068,,,,,,,,,,,,,
b357bedeaa8067,2016-07-06 23:58:00.000000,Der Moment wenn jemand fremdes über deinen Gartenzaun steigt und sagt: Ich wollte das Ratzfratz fangen😂😂 #Pokemongo,82,,,,,,,,,,,,,,
afc3ec0cca8061,2016-07-06 23:57:00.000000,"Komm. Wir gehen auf ein Bier in die Linde.  -ich, stock besoffen, grad in Busch gekübelt, morgen Klausur  #studentseinkannicj #lebenamlimit",72,,,,,,,,,,,,,,
ae312a8e31c066,2016-07-06 23:57:00.000000,Fick die Uni ,3,aa95d580b1d062,,,,,,,,,,,,,
ad212a8e31c066,2016-07-06 23:57:00.000000,Ja - unbedingt heimlich vergraben. Tut euch die Entsorgung auf der Deponie nicht an! :'(,10,e4b3ec0cca8061,,,,,,,,,,,,,
ad623888e5e6a9,2016-07-06 23:57:00.000000,Fand ich persönlich eine sehr sehr schöne Geste gegenüber dem Tier ,3,e4b3ec0cca8061,,,,,,,,,,,,,
ad823888e5e6a9,2016-07-06 23:57:00.000000,Nice. Wo haste den her?,8,9f156cddf1a068,,,,,,,,,,,,,
ae7b47e6f1e063,2016-07-06 23:57:00.000000,Der Inbegriff ,3,aa95d580b1d062,,,,,,,,,,,,,
ae756cddf1a068,2016-07-06 23:57:00.000000,Schon Schön?,5,9facd7573bf6bb,,,,,,,,,,,,,
aec42daf09842f,2016-07-06 23:57:00.000000,Hast da ein amk vergessen ,3,ac9d0f0fe0907c,,,,,,,,,,,,,
aed56cddf1a068,2016-07-06 23:57:00.000000,Es ist mir so gleichgültig was andere über uns denken!  Ich trage ne Rolex 24/7 und ihr wisst nicht mal wovon ich rede  #Gesindel,2,c4df4ec70d8065,,,,,,,,,,,,,
af172a3e00c07a,2016-07-06 23:57:00.000000,Egal ob wir gewinnen oder verlieren  Glaubste nicht deine Oma hätte das dann besser selbst gebrauchen können,1,a4486c3e36f41c,,,,,,,,,,,,,
af392e300d36b2,2016-07-06 23:57:00.000000,Affe ☝🏼️,3,a6cfb948ba5067,,,,,,,,,,,,,
b0056cddf1a068,2016-07-06 23:57:00.000000,Nein :( aber naja :D,2,4ebf3331011784,,,,,,,,,,,,,
b002c9df3726a0,2016-07-06 23:57:00.000000,Jetzt erzähl doch mal :) Wir wollten dich nicht verärgern,4,8cff3331011784,,,,,,,,,,,,,
ae8523ec61c064,2016-07-06 23:57:00.000000,Ooo die werden ja dümmer ,4,7f256cddf1a068,,,,,,,,,,,,,
ae23ec0cca8061,2016-07-06 23:57:00.000000,Pokémon > Prünfungsphase #prioritäten #endlichmalmotiviert #ichwillderallerbestesein,11,,,,,,,,,,,,,,
ad2ffe1014e069,2016-07-06 23:57:00.000000,ich auch nicht. Komisch,8,973f3331011784,,,,,,,,,,,,,
ad7fb948ba5067,2016-07-06 23:57:00.000000,"Und, kam sie noch? @aj2",1,4ebf3331011784,,,,,,,,,,,,,
adde77ea5cc755,2016-07-06 23:57:00.000000,👆 Damit argumentiert sie das immer wenn sie mich blockt.  #op,10,a0e5d580b1d062,,,,,,,,,,,,,
ae06d18a81906e,2016-07-06 23:57:00.000000,"Die deutsche Atombombe hätte durchaus vor Kriegsende fertig sein können. Es wurden Anfang der 40er aber bewusst falsche Angaben gemacht, wie lange es noch braucht. Und dann wurden die Ressourcen deswegen auf andere Projekte verteilt",4,416a47d0151068,,,,,,,,,,,,,
ae2a47d0151068,2016-07-06 23:57:00.000000,Reiner reim♡ reife leistung,1,00212a8e31c066,,,,,,,,,,,,,
ae55d580b1d062,2016-07-06 23:57:00.000000,Hier ich ^^,2,a96f3331011784,,,,,,,,,,,,,
aefffe1014e069,2016-07-06 23:57:00.000000,Bitterböser Ernst ,3,19472a3e00c07a,,,,,,,,,,,,,
af3e77ea5cc755,2016-07-06 23:57:00.000000,Dat hate though,10,aa7cd7573bf6bb,,,,,,,,,,,,,
af55d580b1d062,2016-07-06 23:57:00.000000,👆Du bist der/die Held/in des Tages auch wenn der Tag grad angefangen hat.,6,71323888e5e6a9,,,,,,,,,,,,,
af87bcce2dd759,2016-07-06 23:57:00.000000,Gleich ist die Arbeit getan 🎉 #roterfeierabendjodel,11,,,,,,,,,,,,,,
b02b47e6f1e063,2016-07-06 23:57:00.000000,"Dazu noch Kreditkartennummer, Ablaufdatum und den 3 stelligen Code auf der Rückseite bitte ;)",3,dd15eff9082057,,,,,,,,,,,,,
acefb948ba5067,2016-07-06 23:57:00.000000,Ich schreib nur von meiner Erfahrung. Ein Sexdate ist auch nicht unbedingt eine Gelegenheit für ausgedehnte Kommunikation ,),11,6f5523ec61c064,,,,,,,,,,,,
acfcd7573bf6bb,2016-07-06 23:57:00.000000,Du schaffst das ❤,1,6e22c9df3726a0,,,,,,,,,,,,,
ad4c670771f06b,2016-07-06 23:57:00.000000,Gemeinsammes Schlafen und Ficken.  ,2,9827bcce2dd759,,,,,,,,,,,,,
afe3ec0cca8061,2016-07-06 23:57:00.000000,Ja wäre gut :),1,e07d0f0fe0907c,,,,,,,,,,,,,
b043ec0cca8061,2016-07-06 23:57:00.000000,"Doch er nimmt mich schon in den Arm. Aber nicht so, dass es mir reicht. Er will alles immer ganz schnell in gute Laune umwandeln und versteht nicht, wenns mal grad nicht funktioniert. ",4,10cffe1014e069,,,,,,,,,,,,,
ad4a47d0151068,2016-07-06 23:57:00.000000,Wart ihr den Kaffee im Paulanergarten trinken? ,108,2c023888e5e6a9,,,,,,,,,,,,,
acc7bedeaa8067,2016-07-06 23:57:00.000000,"Es geht nicht um die daseins Berechtigung, wenn man Psychologie studieren möchte dann ganz und nicht so Psychologie Light. ",6,dba969079dd063,,,,,,,,,,,,,
b03fb948ba5067,2016-07-06 23:57:00.000000,"Das blöde ist ja, dass viele diese Schuhe tragen, weil es als ""cool"" gilt...",1,90e2c9df3726a0,,,,,,,,,,,,,
acffb948ba5067,2016-07-06 23:57:00.000000,"Ja =/ hab letztens mit wem geschrieben und der war echt furchtbar nett, aber dann beim Date dachte ich die ganze Zeit nur, dass ich seinen Mund nirgendwo an meinem Körper haben wollte...  #nichtmalhandkuss #jetztübertreibeich #aberfast",6,9f5e77ea5cc755,,,,,,,,,,,,,
ade48dc5b1b061,2016-07-06 23:57:00.000000,An alle die pokemon go auf ios haben wollen: http://www.playnation.de/spiele-news/pokemon-go/download-iphone-ios-betriebssystem-app-store-umweg-id66507.html #danktmirspäter ❤️,1,,,,,,,,,,,,,,
b07e77ea5cc755,2016-07-06 23:57:00.000000,Hier ist der neue Quizjodel. Immer her mit den Fragen:,3,,,,,,,,,,,,,,
acf6d18a81906e,2016-07-06 23:57:00.000000,Kennt ihr das wenn ein geiles Mädchen unbedingt mit euch vögeln will ? Nein ?  Ich auch nicht  #lieberjodelalssex #frauennehmenmichnichtwahr #wennsiewüssten,24,,,,,,,,,,,,,,
ad17bedeaa8067,2016-07-06 23:57:00.000000,"“hey, weißt du wie schwer ein Eisbär ist?“  “So schwer um das Eis zwischen uns zu brechen B-) “ ",4,4b3cd7573bf6bb,,,,,,,,,,,,,
ad356cddf1a068,2016-07-06 23:57:00.000000,Meine Memoiren sind meine Lehrer 🎶 #damiondavis #memories,2,,,,,,,,,,,,,,
ada7bedeaa8067,2016-07-06 23:57:00.000000,Da hat jemand wirklich stil 👌,4,b560d773a90056,,,,,,,,,,,,,
adb7bedeaa8067,2016-07-06 23:57:00.000000,"Schade kann man nichts machen, hätte mich sehr gefreut ☺️",1,64572a3e00c07a,,,,,,,,,,,,,
ae27bedeaa8067,2016-07-06 23:57:00.000000,M oder w,1,a8792e300d36b2,,,,,,,,,,,,,
ae39e1af4fd779,2016-07-06 23:57:00.000000,Wer will mich kitzeln ,7,,,,,,,,,,,,,,
ae89e1af4fd779,2016-07-06 23:57:00.000000,"upsi, ich dachte Du wärst eine w 😄 ",3,fa1a47d0151068,,,,,,,,,,,,,
af012a8e31c066,2016-07-06 23:57:00.000000,Lasst doch die Mädels ihren Serien abend ohne euch machen. Das Bett knarrt wahrscheinlich weil sie schon so viel Schokolade gegessen haben :D,5,6eeffe1014e069,,,,,,,,,,,,,
ad6f3331011784,2016-07-06 23:57:00.000000,"Jetzt kommt Jura ersti - Justus:"" Nicht ohne mein Anwalt""  😂",6,b7992e300d36b2,,,,,,,,,,,,,
ae1cd7573bf6bb,2016-07-06 23:57:00.000000,"Schneiden die beim Alias dann auch gute Frisuren, oder geben sich nur Mühe?",1,697cf0a6f1f06d,,,,,,,,,,,,,
ae4cd7573bf6bb,2016-07-06 23:57:00.000000, Gute Frage! ☝🏼️😂,8,ac3f3331011784,,,,,,,,,,,,,
ae9fb948ba5067,2016-07-06 23:57:00.000000,Aus der Rubrik:  Was kann ich alles machen anstatt zu lernen,6,29b4d0bb0a7696,,,,,,,,,,,,,
aeafb948ba5067,2016-07-06 23:57:00.000000,"Haha, ja oder die😄",3,a1b552fd0b85a8,,,,,,,,,,,,,
af1d0f0fe0907c,2016-07-06 23:57:00.000000,Genau so geil ist die Hausgeburt😂,3,88e5d580b1d062,,,,,,,,,,,,,
acc42daf09842f,2016-07-06 23:57:00.000000,Wollen wir nicht mal einen neuen quizjodel aufmachen?  Das scrollen ist schon ganz schön übel 😂,2,e07d0f0fe0907c,,,,,,,,,,,,,
ace92e300d36b2,2016-07-06 23:57:00.000000,Klebezettel!,8,1970d773a90056,,,,,,,,,,,,,
ace86c3e36f41c,2016-07-06 23:57:00.000000,Hab 5 Euro bezahlt nach 24 Uhr ,1,cc85eff9082057,,,,,,,,,,,,,
aff523ec61c064,2016-07-06 23:57:00.000000,aus der Kategorie: Probleme um 2 Uhr nachts ,6,a5a7bcce2dd759,,,,,,,,,,,,,
ad53ec0cca8061,2016-07-06 23:57:00.000000,"Weil halt bald NATO Gipfel ist in Warschau und man Russland nochmal vorher zeigen möchte, wie ""gut"" man auf einen Angriff vorbereitet wäre.",3,2fd40df1e67430,,,,,,,,,,,,,
ae3b47e6f1e063,2016-07-06 23:57:00.000000,Warum denn nicht mit nassen Haaren schlafen gehen? 😅,6,7c240df1e67430,,,,,,,,,,,,,
ae4b47e6f1e063,2016-07-06 23:57:00.000000,Sie auch?,9,1098ef8ccab06e,,,,,,,,,,,,,
ae492e300d36b2,2016-07-06 23:57:00.000000,Dat is ja n Ding... ,5,7c540df1e67430,,,,,,,,,,,,,
ae6cd7573bf6bb,2016-07-06 23:57:00.000000,Wie asi wär das Fotos zu posten ? Ich bin kein Unmensch :D ,4,9f5e77ea5cc755,,,,,,,,,,,,,
aeb48dc5b1b061,2016-07-06 23:57:00.000000,"Ist es heutzutage in Verruf geraten, einen Arzt oder Apotheker aufzusuchen? Ab zum Hautarzt mit dir, der kann das besser beurteilen. ",2,a777bcce2dd759,,,,,,,,,,,,,
aecf3331011784,2016-07-06 23:57:00.000000,Süß,1,a68ffe1014e069,,,,,,,,,,,,,
aed8ef8ccab06e,2016-07-06 23:57:00.000000,"3000€ unfreiwillig über 1.5 Jahre angespart. Sage aber schon die ganze zeit meinen Eltern,  dass ich doch gar nicht so viel Geld brauche 🙉",1,dd15eff9082057,,,,,,,,,,,,,
aedf3331011784,2016-07-06 23:57:00.000000,Warum findet mein pokemon go mein gps nicht? #buhhh,2,,,,,,,,,,,,,,
ae0a47d0151068,2016-07-06 23:57:00.000000,"Ok Hand aufs Herz, wer benutzt wirklich noch ein prepaid Handy?",19,70d35e5830f7d0,,,,,,,,,,,,,
af6523ec61c064,2016-07-06 23:57:00.000000,Wo ist dann das Problem?,38,a2956cddf1a068,,,,,,,,,,,,,
adb92e300d36b2,2016-07-06 23:57:00.000000,"Ich hab meinem Freund verschiedene geschenkt. Findet er super. Bei eis.de gibt's regelmäßig einen mit Vibrofunktion kostenlos zur Bestellung. Find ich jetzt nicht so gut, aber die haben ne Menge andere qualitativ gute zu kleinem 💰.",7,3d3e6d11853437,,,,,,,,,,,,,
af4cd7573bf6bb,2016-07-06 23:57:00.000000,Komischer jodel. 🙄,10,973f3331011784,,,,,,,,,,,,,
af4c670771f06b,2016-07-06 23:57:00.000000,"Und wiederum andere Menschen sind wie die Originale von sich selbst. Ja, die sind quasi sie selbst  #mindfuck ",1,2209b2d6a60069,,,,,,,,,,,,,
afb48dc5b1b061,2016-07-06 23:57:00.000000,Richtig schlecht 😄,6,acb9e1af4fd779,,,,,,,,,,,,,
afcd0f0fe0907c,2016-07-06 23:57:00.000000,Deins! ,4,a6cfb948ba5067,,,,,,,,,,,,,
afccd7573bf6bb,2016-07-06 23:57:00.000000,IIIIIMMMEEEERRRR,5,9facd7573bf6bb,,,,,,,,,,,,,
b039e1af4fd779,2016-07-06 23:57:00.000000,"Als m finde ich ja schöne Hände bei ihr sehr attraktiv, vor allem wenn die Nägel auch gut gemacht sind. ",2,a57648691a45ab,,,,,,,,,,,,,
ad65d580b1d062,2016-07-06 23:57:00.000000,Tür oder Vagina? ,24,ac3f3331011784,,,,,,,,,,,,,
add2c9df3726a0,2016-07-06 23:57:00.000000,"Mir fehlen als Kerl inzwischen die entspannten, unverbindlichen Gespräche mit einer Frau, da einem hier immer sofort unterstellt wird, dass man etwas will von ihr und sie abblockt. #habeuchtrotzdemlieb",28,649d53a1e9716c,,,,,,,,,,,,,
ad03ec0cca8061,2016-07-06 23:57:00.000000,Um 2 Uhr nachts noch ne Waschmaschine anmachen - Check :P,18,,,,,,,,,,,,,,
ad7d0f0fe0907c,2016-07-06 23:57:00.000000,OMG... pokemon go ist zur falschen Zeit raus gekommen.... Ich stecke doch in der Bachelor Arbeit ... hmm okay ich werde pokemon Meister ^^,15,,,,,,,,,,,,,,
ab6ffe1014e069,2016-07-06 23:56:00.000000,kennst du das wenn du morgens aufstehst und topfit bist?   ne?-ich auch nicht #niegenugschlaf #spritwoch #dritterhashtag ,35,,,,,,,,,,,,,,
a95b47e6f1e063,2016-07-06 23:56:00.000000,Kein Trafik!,2,f1472a3e00c07a,,,,,,,,,,,,,
a9948dc5b1b061,2016-07-06 23:56:00.000000,Pokémon Go,1,5528ef8ccab06e,,,,,,,,,,,,,
a99fb948ba5067,2016-07-06 23:56:00.000000,1 muss dir klar sein wenn du die fickst oder mit ihr zusammen kommst wird mit großer Wahrscheinlichkeit die Freundschaft zerstört ist es dir wert dann hau rein ,9,a0e5d580b1d062,,,,,,,,,,,,,
aa092e300d36b2,2016-07-06 23:56:00.000000,Musst du selbst rausfinden.  Nicht gleich in die Kiste steigen und schauen...,1,8fc72a3e00c07a,,,,,,,,,,,,,
aa7f3331011784,2016-07-06 23:56:00.000000,Ich merke eine starke Erschütterung der macht junger padawan 🤔,7,a5b56cddf1a068,,,,,,,,,,,,,
a98ffe1014e069,2016-07-06 23:56:00.000000,Wir sind nach wie vor neugierig :),1,1e11e2b1735266,,,,,,,,,,,,,
a9b6d18a81906e,2016-07-06 23:56:00.000000,"Wieso ist er denn lieblos? 😐 nimmt er dich nicht mal in Arm, wenn du traurig bist? Würde mich auch nerven..",4,10cffe1014e069,,,,,,,,,,,,,
a9de77ea5cc755,2016-07-06 23:56:00.000000,Natürlich brauch man erstmal ein bisschen Zeit wieder etwas runter zufahren aber dann kann der Lörres wieder ran! 👌🏼,2,79d771c872406a,,,,,,,,,,,,,
aa15d580b1d062,2016-07-06 23:56:00.000000,"Haha, zu geil",3,fa1a47d0151068,,,,,,,,,,,,,
aa25d580b1d062,2016-07-06 23:56:00.000000,Äffchen,16,a6cfb948ba5067,,,,,,,,,,,,,
aa3fb948ba5067,2016-07-06 23:56:00.000000,Wie süß bist du denn,8,a2a86c3e36f41c,,,,,,,,,,,,,
aa5a47d0151068,2016-07-06 23:56:00.000000,"Leider nein, leider gar nischt!",1,ba95d580b1d062,,,,,,,,,,,,,
aa923888e5e6a9,2016-07-06 23:56:00.000000,Also ich verstehe den Jodel nicht. Nur um das nochmal klar zu machen,16,973f3331011784,,,,,,,,,,,,,
aaa5d580b1d062,2016-07-06 23:56:00.000000,"Meine Freundin packt es wirklich jede Nacht die einmal zu drehen, ich dreh die am nächste Abend dann wieder, weil ich wirklich kurz vorm durchdrehen bin 😂",1,f7de77ea5cc755,,,,,,,,,,,,,
aaf56cddf1a068,2016-07-06 23:56:00.000000,"Ok, wer genau kommt denn jetzt zum main?",2,853e6d11853437,,,,,,,,,,,,,
ab9a47d0151068,2016-07-06 23:56:00.000000,"Freeletics ist effektiv, aber zu 2 oder in einer Gruppe bleibst du eher dabei als alleine. 👌🏼",1,24c6463b82406d,,,,,,,,,,,,,
abc5d580b1d062,2016-07-06 23:56:00.000000,Hammer Track,1,a585d580b1d062,,,,,,,,,,,,,
abe7bedeaa8067,2016-07-06 23:56:00.000000,Ja genau ,12,1098ef8ccab06e,,,,,,,,,,,,,
abea47d0151068,2016-07-06 23:56:00.000000,Vorsorge ist alles hat Mutti gesagt ,1,93ce77ea5cc755,,,,,,,,,,,,,
aabe77ea5cc755,2016-07-06 23:56:00.000000,"@op Wenn du trotz Bier und Kuchen jemand zum reden brauchst, ich weis wie gut das tut, biete ich mich gerne als zuhörer/vertrauensperson an. Ich hab aktuell viel Zeit und wenn ich weis ich kann jemandem helfen der atm hilfe braucht #part1",2,083552fd0b85a8,,,,,,,,,,,,,
a91a47d0151068,2016-07-06 23:56:00.000000,Bei meinem Aussehen ist das eh egal ,2,6a4ffe1014e069,,,,,,,,,,,,,
ac623888e5e6a9,2016-07-06 23:56:00.000000,"Athletisch, braunhaarig, rotes tshirt",1,853e6d11853437,,,,,,,,,,,,,
aca3ec0cca8061,2016-07-06 23:56:00.000000,"Männer schaffen das auch! Wie angepisst er war, als im Schlaf mal ein anderer männlicher Name fiel, als seiner 😒",1,6a605d94d13753,,,,,,,,,,,,,
acaffe1014e069,2016-07-06 23:56:00.000000,Wieso sollte es needy wirken wenn man ein nettes gespräch sucht?,1,45db47e6f1e063,,,,,,,,,,,,,
ab96d18a81906e,2016-07-06 23:56:00.000000,Ich komme auch bin Hauptwache  Lea 26,1,853e6d11853437,,,,,,,,,,,,,
abe72a3e00c07a,2016-07-06 23:56:00.000000,"Oh, dann hatte ich neben dem Gläserrücken auch mal eine Schlafparalyse, wie ich grade lese. War aber als kind (ca. 5-6 Jahre alt)",1,6d1771c872406a,,,,,,,,,,,,,
ac1f3331011784,2016-07-06 23:56:00.000000,#sehrnah,3,fed48dc5b1b061,,,,,,,,,,,,,
ac6fb948ba5067,2016-07-06 23:56:00.000000,Sagt wo treffen ,2,743c670771f06b,,,,,,,,,,,,,
ac7523ec61c064,2016-07-06 23:56:00.000000,Partnerschaftstest?,17,16b4b62a879064,,,,,,,,,,,,,
ac9fb948ba5067,2016-07-06 23:56:00.000000,Affen nigger,1,a6cfb948ba5067,,,,,,,,,,,,,
aa523888e5e6a9,2016-07-06 23:56:00.000000,Spinnweben bei Nacht sind noch schlimmer als am Tag😫 #hilfeichsehenichts #ichglaubeeskrabbeltaufmeinemRücken,5,,,,,,,,,,,,,,
ac3f3331011784,2016-07-06 23:56:00.000000,Exfreund rein lassen oder nicht? #istbestimmtnüchtern #willehnurdenlörresreinhämmern,4,,,,,,,,,,,,,,
a92e77ea5cc755,2016-07-06 23:56:00.000000,mach ich immer noch wenn sich wer mit dem prof unterhält 😂 ,11,88fffe1014e069,,,,,,,,,,,,,
a963ec0cca8061,2016-07-06 23:56:00.000000,"Abgesehen davon hat JEDER mensch narzisstische Anteile. Die einen mehr, die anderen weniger. Also immer locker bleiben 😳",2,9bbb47e6f1e063,,,,,,,,,,,,,
a97a47d0151068,2016-07-06 23:56:00.000000,"Und btw wir waren auf der gleichen Schule, aber sie war  6 Klassen unter mir. Waren zeitgleich in der SMV,  aber damals war sie n kleines Kind und wir hatten nix miteinander zu tun. Dann später durch fb angefangen zu schreiben...",1,677cd7573bf6bb,,,,,,,,,,,,,
a9d12a8e31c066,2016-07-06 23:56:00.000000,Wir vermissen ihn 😔,5,6a9aced5906558,,,,,,,,,,,,,
aae3ec0cca8061,2016-07-06 23:56:00.000000,Wie lang wart ihr zsm? An die mit dem exex und jungfrau,1,05f4b62a879064,,,,,,,,,,,,,
ab012a8e31c066,2016-07-06 23:56:00.000000,Hey. Ja Dexter lohnt sich definitiv... Kleiner Tipp: Recherchiere wenn du durch bist das Ende das vom Sender nicht zugelassen wurde und beachte das gefilmte Ende einfach nicht. Bessere Möglichkeit: Die letzte Folge einfach weglassen...,1,02aa4d9d38a697,,,,,,,,,,,,,
abd523ec61c064,2016-07-06 23:56:00.000000," W21 auch Kik und Bock auf solche Männer, ich hau aber auch gerne mal Befehle raus (zieh mir an den Haaren etc)",4,b7992e300d36b2,,,,,,,,,,,,,
abeb47e6f1e063,2016-07-06 23:56:00.000000,"Mach deinem hundchen nochmal n richtig schönen letzten Tag, lass ihn was geiles fressen egal wie ungesund es sein mag, mach was mit ihm das ihm Spaß macht...hab das irgendwann mal im Internet gelesen das das jemand gemacht hat...",6,e4b3ec0cca8061,,,,,,,,,,,,,
abf6d18a81906e,2016-07-06 23:56:00.000000,Seit dem ich die ganzen schlaflos Jodel hier gesehen habe bin ich auch nicht mehr müde. <.< #ansteckungsgefahr100% #digitalerseuchenherd,1,7e912a8e31c066,,,,,,,,,,,,,
ac948dc5b1b061,2016-07-06 23:56:00.000000,"Achtung von Mid, von Mid, GANK inc, FUCK KEINE MANA. Dieser HUR*NSOHN AHHHHH...  So in etwa klingt es immer bei meinem Mitbewohner um 03:00, bis ich hinter ihm stehe und er eine Nackenschelle kassiert.",4,88e92e300d36b2,,,,,,,,,,,,,
ab223888e5e6a9,2016-07-06 23:56:00.000000,"Es hat schon seine Gründe, warum ich nicht will, dass er aufwacht. Soll doch keinen Mord und Totschlag hier geben :D ",5,594f3331011784,,,,,,,,,,,,,
ab45d580b1d062,2016-07-06 23:56:00.000000,Jodler mit Engeln gleichzusetzen.... Ich weiß nicht 🤔,7,72040df1e67430,,,,,,,,,,,,,
ab63ec0cca8061,2016-07-06 23:56:00.000000,Hier ! ,4,a629e1af4fd779,,,,,,,,,,,,,
ac142daf09842f,2016-07-06 23:56:00.000000,i'm just here because lsd. der jodel ist blassrosa right? ,2,71072a3e00c07a,,,,,,,,,,,,,
ac29e1af4fd779,2016-07-06 23:56:00.000000,"Der Trick ist ja, währenddessen einzuschlafen. 👌🏼",7,c8e9e1af4fd779,,,,,,,,,,,,,
ac58ef8ccab06e,2016-07-06 23:56:00.000000,Die Uni ist nichts.,4,aa95d580b1d062,,,,,,,,,,,,,
ac942daf09842f,2016-07-06 23:56:00.000000,Maulwurf von der Sendung mit der Maus?,15,a6cfb948ba5067,,,,,,,,,,,,,
ac956cddf1a068,2016-07-06 23:56:00.000000,Trink Tee und halt dich warm,3,94b48dc5b1b061,,,,,,,,,,,,,
acb2c9df3726a0,2016-07-06 23:56:00.000000,Das macht man nicht  150€?????  Man verwettet nur eigenes Geld  Schäm dich!,1,a4486c3e36f41c,,,,,,,,,,,,,
a92cd7573bf6bb,2016-07-06 23:56:00.000000,598,2,e07d0f0fe0907c,,,,,,,,,,,,,
a94f3331011784,2016-07-06 23:56:00.000000,das Bier leer ist ,2,e8c56cddf1a068,,,,,,,,,,,,,
a962c9df3726a0,2016-07-06 23:56:00.000000,"Harald, 35, hat sich vor den Zug geworfen ",1,09cffe1014e069,,,,,,,,,,,,,
a97cd7573bf6bb,2016-07-06 23:56:00.000000,Welche Prüfung?,2,71072a3e00c07a,,,,,,,,,,,,,
a9d7bedeaa8067,2016-07-06 23:56:00.000000,Chip.de erklärt wie man das auch mit iOS spielen kann,1,a7f7bcce2dd759,,,,,,,,,,,,,
aa22c9df3726a0,2016-07-06 23:56:00.000000,welcher Sender?,1,98fe77ea5cc755,,,,,,,,,,,,,
aa32c9df3726a0,2016-07-06 23:56:00.000000,Kiss Bang Love,1,8b472a3e00c07a,,,,,,,,,,,,,
aa82c9df3726a0,2016-07-06 23:56:00.000000,Verstehe ich auch nicht,11,973f3331011784,,,,,,,,,,,,,
aad2c9df3726a0,2016-07-06 23:56:00.000000,Seid!,6,de70d773a90056,,,,,,,,,,,,,
aad7bedeaa8067,2016-07-06 23:56:00.000000,Forrest Gump,3,8b472a3e00c07a,,,,,,,,,,,,,
aad2c9df3726a0,2016-07-06 23:56:00.000000,sehen uns halt in den semesterferien nicht 😂 Dankeschön 😊 #esgibtnochnettemenschen,4,4858ef8ccab06e,,,,,,,,,,,,,
aa5d0f0fe0907c,2016-07-06 23:56:00.000000,Was heißt sooooo?  Ironie oder ernst ?,3,19472a3e00c07a,,,,,,,,,,,,,
aadf3331011784,2016-07-06 23:56:00.000000,Weil Gott sie in den Bauch gepiekst hat und gesagt hat: Du bist perfekt. Nicht so ein negative Denken hier bitte.,1,3e9c4d42dda067,,,,,,,,,,,,,
aaef3331011784,2016-07-06 23:56:00.000000,Teddybären über Lauchs !!! #bärenliebe🐻❤️ #auchfrauenwollenwaszumanfassenhaben 🖐🏼🖐🏼,3,d698851c927066,,,,,,,,,,,,,
aaf72a3e00c07a,2016-07-06 23:56:00.000000,Einmal die Woche reicht 😕?  NEVER........,6,1fc2c9df3726a0,,,,,,,,,,,,,
aa7cd7573bf6bb,2016-07-06 23:56:00.000000,WALTER MECKAUER : DREH DIE MUSIK LEISER DU HÄSSLICHE KRÖTE !!! I,5,,,,,,,,,,,,,,
ab742daf09842f,2016-07-06 23:56:00.000000,"nochmal #op#m ich fang mal an: wenn ich wüsste, das bei meinem ungeborenen kind einechance besteht das es physisch oder psychisch behindert ist, ich würde es sofort abtreiben. Ich finde es schlimmer es leben zu lassen mit einschränkungen. ",18,5ec3ec0cca8061,,,,,,,,,,,,,
a948ef8ccab06e,2016-07-06 23:56:00.000000,Ich habe leider kein Kik 😅🙋🏻,3,64572a3e00c07a,,,,,,,,,,,,,
